Weather_Date,PRCP,SNOW,TMAX,TMIN
2015-07-26,0.0,0.0,30.6,21.7
2015-07-27,0.0,0.0,29.4,23.9
2015-07-28,0.0,0.0,31.7,22.8
2015-07-29,0.0,0.0,35.0,23.3
2015-07-30,24.6,0.0,29.4,24.4
2015-07-31,0.0,0.0,33.9,22.8
2015-08-01,0.0,0.0,32.8,23.3
2015-08-02,0.0,0.0,30.6,21.1
2015-08-03,0.0,0.0,31.7,21.7
2015-08-04,0.3,0.0,33.3,21.1
2015-08-05,0.0,0.0,32.8,21.7
2015-08-06,0.0,0.0,30.0,20.6
2015-08-07,0.0,0.0,30.0,20.6
2015-08-08,0.0,0.0,28.3,19.4
2015-08-09,0.0,0.0,30.6,18.9
2015-08-10,0.0,0.0,27.2,20.0
2015-08-11,28.7,0.0,27.2,22.2
2015-08-12,0.0,0.0,31.1,22.8
2015-08-13,0.0,0.0,30.6,20.6
2015-08-14,0.0,0.0,30.0,18.9
2015-08-15,0.0,0.0,31.1,21.1
2015-08-16,0.0,0.0,32.2,23.3
2015-08-17,0.0,0.0,32.8,23.3
2015-08-18,0.0,0.0,30.0,23.9
2015-08-19,0.0,0.0,30.0,24.4
2015-08-20,0.0,0.0,30.6,25.0
2015-08-21,63.0,0.0,30.6,22.8
2015-08-22,0.0,0.0,30.0,21.1
2015-08-23,0.0,0.0,28.3,20.6
2015-08-24,0.0,0.0,28.9,21.7
2015-08-25,0.3,0.0,29.4,23.9
2015-08-26,0.0,0.0,28.9,20.0
2015-08-27,0.0,0.0,28.3,20.0
2015-08-28,0.0,0.0,27.8,17.8
2015-08-29,0.0,0.0,28.9,20.0
2015-08-30,0.0,0.0,28.9,20.6
2015-08-31,0.0,0.0,32.8,23.9
2015-09-01,0.0,0.0,30.6,22.8
2015-09-02,0.0,0.0,30.0,21.7
2015-09-03,0.0,0.0,33.9,22.8
2015-09-04,0.0,0.0,29.4,21.1
2015-09-05,0.0,0.0,27.2,17.2
2015-09-06,0.0,0.0,26.7,16.7
2015-09-07,0.0,0.0,30.0,21.1
2015-09-08,0.0,0.0,32.8,22.8
2015-09-09,1.8,0.0,30.6,23.9
2015-09-10,30.0,0.0,26.1,21.7
2015-09-11,0.8,0.0,27.8,18.9
2015-09-12,6.9,0.0,26.7,20.0
2015-09-13,1.0,0.0,26.1,16.7
2015-09-14,0.0,0.0,25.6,15.6
2015-09-15,0.0,0.0,26.7,16.7
2015-09-16,0.0,0.0,28.9,16.7
2015-09-17,0.0,0.0,28.9,17.8
2015-09-18,0.0,0.0,28.3,18.3
2015-09-19,0.0,0.0,26.7,20.0
2015-09-20,0.0,0.0,26.7,17.8
2015-09-21,0.0,0.0,22.2,15.0
2015-09-22,0.0,0.0,22.8,17.2
2015-09-23,0.0,0.0,26.7,14.4
2015-09-24,0.0,0.0,28.3,15.0
2015-09-25,0.0,0.0,23.9,17.2
2015-09-26,0.0,0.0,22.8,15.0
2015-09-27,0.0,0.0,22.2,13.3
2015-09-28,1.0,0.0,26.1,16.1
2015-09-29,3.3,0.0,26.7,20.6
2015-09-30,20.8,0.0,25.6,15.6
2015-10-01,2.0,0.0,16.1,13.3
2015-10-02,46.0,0.0,13.9,10.0
2015-10-03,4.1,0.0,13.9,10.6
2015-10-04,0.0,0.0,18.9,12.2
2015-10-05,0.0,0.0,19.4,11.7
2015-10-06,0.0,0.0,23.3,10.6
2015-10-07,0.0,0.0,21.7,13.9
2015-10-08,0.0,0.0,21.1,12.8
2015-10-09,7.1,0.0,23.3,16.1
2015-10-10,0.0,0.0,18.9,11.1
2015-10-11,0.0,0.0,20.0,10.0
2015-10-12,0.0,0.0,22.2,11.7
2015-10-13,0.0,0.0,23.3,15.6
2015-10-14,0.0,0.0,21.1,14.4
2015-10-15,0.0,0.0,18.3,11.1
2015-10-16,0.0,0.0,18.9,12.2
2015-10-17,0.0,0.0,14.4,6.1
2015-10-18,0.0,0.0,11.7,3.3
2015-10-19,0.0,0.0,11.1,2.2
2015-10-20,0.0,0.0,21.1,9.4
2015-10-21,0.0,0.0,21.7,11.1
2015-10-22,0.0,0.0,21.1,11.7
2015-10-23,0.0,0.0,18.9,6.7
2015-10-24,0.0,0.0,15.0,5.6
2015-10-25,0.5,0.0,21.1,9.4
2015-10-26,0.0,0.0,15.6,7.2
2015-10-27,0.0,0.0,15.0,5.6
2015-10-28,45.5,0.0,20.0,11.1
2015-10-29,1.5,0.0,23.3,15.0
2015-10-30,0.0,0.0,17.2,8.3
2015-10-31,0.0,0.0,12.8,4.4
2015-11-01,0.0,0.0,17.8,12.2
2015-11-02,0.0,0.0,18.3,10.6
2015-11-03,0.0,0.0,21.1,7.2
2015-11-04,0.0,0.0,20.6,10.0
2015-11-05,0.3,0.0,20.6,11.7
2015-11-06,0.0,0.0,23.9,16.7
2015-11-07,0.0,0.0,21.1,12.8
2015-11-08,0.0,0.0,15.6,6.1
2015-11-09,0.0,0.0,15.0,3.9
2015-11-10,11.4,0.0,15.0,11.7
2015-11-11,2.3,0.0,15.0,10.0
2015-11-12,1.3,0.0,15.6,11.1
2015-11-13,0.0,0.0,16.1,8.9
2015-11-14,0.0,0.0,10.6,5.6
2015-11-15,0.0,0.0,15.0,4.4
2015-11-16,0.0,0.0,20.6,7.2
2015-11-17,0.0,0.0,11.7,4.4
2015-11-18,0.0,0.0,15.6,6.1
2015-11-19,14.7,0.0,17.2,14.4
2015-11-20,0.0,0.0,17.2,7.2
2015-11-21,0.0,0.0,12.8,5.6
2015-11-22,0.0,0.0,14.4,6.7
2015-11-23,0.0,0.0,7.8,1.7
2015-11-24,0.0,0.0,8.9,-0.5
2015-11-25,0.0,0.0,10.6,0.0
2015-11-26,0.0,0.0,15.6,1.7
2015-11-27,0.0,0.0,17.2,6.1
2015-11-28,0.5,0.0,18.3,7.8
2015-11-29,0.0,0.0,10.0,3.3
2015-11-30,0.0,0.0,10.0,1.1
2015-12-01,7.4,0.0,11.7,7.8
2015-12-02,3.0,0.0,13.9,8.3
2015-12-03,0.0,0.0,13.3,7.2
2015-12-04,0.0,0.0,11.7,5.0
2015-12-05,0.0,0.0,11.7,1.7
2015-12-06,0.0,0.0,10.6,3.3
2015-12-07,0.0,0.0,12.8,4.4
2015-12-08,0.0,0.0,10.6,4.4
2015-12-09,0.0,0.0,12.8,1.1
2015-12-10,0.0,0.0,15.0,8.9
2015-12-11,0.0,0.0,14.4,7.8
2015-12-12,0.0,0.0,17.8,9.4
2015-12-13,0.0,0.0,21.1,11.7
2015-12-14,9.1,0.0,16.1,11.7
2015-12-15,2.3,0.0,17.8,11.7
2015-12-16,1.3,0.0,11.7,7.2
2015-12-17,29.7,0.0,15.0,10.0
2015-12-18,0.3,0.0,14.4,3.9
2015-12-19,0.0,0.0,5.0,2.2
2015-12-20,0.0,0.0,6.7,1.7
2015-12-21,0.0,0.0,12.8,3.3
2015-12-22,4.8,0.0,15.6,11.1
2015-12-23,29.5,0.0,17.2,8.9
2015-12-24,0.5,0.0,20.6,13.9
2015-12-25,2.5,0.0,17.8,11.1
2015-12-26,0.3,0.0,15.6,9.4
2015-12-27,2.0,0.0,17.2,8.9
2015-12-28,1.3,3.0,8.9,1.7
2015-12-29,16.8,0.0,9.4,1.1
2015-12-30,9.4,0.0,10.6,5.0
2015-12-31,1.5,0.0,11.1,6.1
